UF,Aparelho,SaleAmt,SaleQt,BcpFund,SaleCostAmt,GrossProfitAmt,Price,SMU%,GM%,BCP%,Cost
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,232.92,636.55,159.59,902.43,0.2946267300510843,0.1768447414203872,0.25810312157175624,636.55
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1759.74,2,567.84,1129.62,94.23,879.87,0.3580756248082104,0.053547683180469846,0.32268403286849195,564.81
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,178.05,665.23,104.28,876.12,0.24070903529196908,0.1190247911245035,0.20322558553622794,665.23
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,206.26,662.75,131.49,902.43,0.26559400729142424,0.14570659220105717,0.22856066398501823,662.75
PR,SAMSUNG A055M GALAXY A05 128GB,1401.45,2,452.33,899.51,343.33,700.725,0.35815762246244964,0.24498198294623424,0.322758571479539,449.755
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,223.15,1041.42,110.08,1314.62,0.20781670748961667,0.08373522386697298,0.16974486923978033,1041.42
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,86.94,628.59,20.78,744.57,0.1557677585720617,0.027908725841761017,0.11676538136105402,628.59
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,136.02,605.6,70.0,770.88,0.21440431714404318,0.09080531340805313,0.17644769613947697,605.6
PR,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,252.59,592.0,182.81,876.12,0.32429347577957357,0.20865863123772999,0.2883052549879012,592.0
PR,SAMSUNG A057M GALAXY A05s 128GB,780.62,1,159.37,592.0,93.66,780.62,0.2416284491814199,0.11998155312443955,0.2041582331992519,592.0
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1613.5,1,342.69,1210.58,207.61,1613.5,0.24971800433839486,0.12867059188100405,0.21238921599008367,1210.58
ES,SAMSUNG A145M GALAXY A14 128GB,846.8,1,156.72,658.07,84.58,846.8,0.2228743504959848,0.09988190836088805,0.18507321681624941,658.07
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1577.72,1,316.04,1202.46,182.93,1577.72,0.23784955505412875,0.11594579519813401,0.20031437770960628,1202.46
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,1620.83,2,472.8,1089.77,33.87,810.415,0.32764694631762736,0.02089670107290709,0.29170239938796794,544.885
RS,LENOVO XT2341-1 MOTO G14 128GB,1350.47,2,403.73,898.38,82.67,675.235,0.33476493368975246,0.06121572489577703,0.29895517856746173,449.19
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,287.95,1061.85,170.02,1402.32,0.24279051856922818,0.12124194192481033,0.20533829653716698,1061.85
SC,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,17.91,696.41,18.88,744.57,0.06468162832238755,0.02535691741542098,0.024054152060921066,696.41
MG,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,236.2,431.48,50.66,691.95,0.376428932726353,0.07321338246983163,0.34135414408555526,431.48
PR,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,252.59,592.0,182.81,876.12,0.32429347577957357,0.20865863123772999,0.2883052549879012,592.0
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2804.65,2,584.94,2114.83,349.56,1402.325,0.2459558233647693,0.12463587256876972,0.20856078298539926,1057.415
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,216.62,459.14,161.6,700.72,0.34475967576207334,0.23061993378239523,0.3091391711382578,459.14
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
PR,SAMSUNG A055M GALAXY A05 128GB,700.63,1,222.89,452.88,168.22,700.63,0.3536103221386466,0.2400981973366827,0.318127970540799,452.88
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,166.15,676.92,91.74,876.12,0.22736611423092734,0.10471168333105053,0.18964297128247273,676.92
PR,SAMSUNG A145M GALAXY A14 128GB,4881.08,6,1125.15,3575.28,582.14,813.5133333333333,0.2675227613560933,0.11926458898440509,0.2305125095265802,595.88
MG,SAMSUNG A145M GALAXY A14 128GB,732.34,1,216.08,489.99,17.89,732.34,0.33092552639484396,0.0244285441188519,0.2950542097932654,489.99
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3103.59,2,448.38,2535.67,177.21,1551.795,0.18298808798842636,0.057098392506742195,0.1444714024726204,1267.835
MG,SAMSUNG A145M GALAXY A14 128GB,3083.53,4,993.11,1981.25,163.09,770.8825,0.35747341520919207,0.05289068048632573,0.32206918693834663,495.3125
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,285.69,1274.33,146.77,1621.57,0.2141381500644437,0.09051104793502594,0.17618110843195176,1274.33
PR,SAMSUNG S901E GALAXY S22 5G 128GB,2586.27,1,686.62,1805.52,477.47,2586.27,0.30188263406372884,0.18461722867295371,0.2654865887939001,1805.52
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3506.25,2,828.18,2548.65,539.12,1753.125,0.2731122994652406,0.1537597147950089,0.23620106951871656,1274.325
SC,SAMSUNG A146M GALAXY A14 5G 128GB,1656.74,2,126.31,1464.64,133.1,828.37,0.11595060178422678,0.08033849608266837,0.0762400859519297,732.32
ES,SAMSUNG A146M GALAXY A14 5G 128GB,2628.37,3,263.54,2261.55,27.67,876.1233333333333,0.13956178163652744,0.010527437156869088,0.10026746614822116,753.85
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2628.37,3,458.94,2069.58,233.57,876.1233333333333,0.21259944376172302,0.08886496193458303,0.17461011957981562,689.86
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,183.42,685.19,107.42,902.43,0.24072781268353216,0.11903416331460613,0.2032512217014062,685.19
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,2628.37,3,901.61,1634.66,197.09,876.1233333333333,0.3780708195573682,0.07498563748635086,0.34303009089283476,544.8866666666667
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,342.08,1344.24,193.77,876.125,0.2328491938935654,0.11058353545441575,0.19522328434869451,672.12
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,832.27,1,180.41,620.86,110.93,832.27,0.2540161245749576,0.13328607302918524,0.21676859672942675,620.86
PR,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,247.51,849.28,152.44,1139.22,0.2545074700233494,0.13381085303979914,0.21726268850617086,849.28
PR,LENOVO XT2341-1 MOTO G14 128GB,2095.04,3,487.72,1529.87,314.61,698.3466666666667,0.2697657323965176,0.15016897052084927,0.23279746448755156,509.95666666666665
PR,SAMSUNG A057M GALAXY A05s 128GB,3504.49,4,1010.34,2368.0,731.26,876.1225,0.32429540389614464,0.20866374279852418,0.28829872534948026,592.0
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,220.35,623.67,148.85,876.12,0.2881454595260924,0.1698968177875177,0.25150664292562663,623.67
PR,SAMSUNG A145M GALAXY A14 128GB,1654.6,2,395.89,1197.73,259.77,827.3,0.2761211168862564,0.15699867037350418,0.2392662879245739,598.865
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,188.4,680.29,112.67,902.43,0.24615759671110227,0.12485178905843114,0.20876965526412022,680.29
RS,SAMSUNG A057M GALAXY A05s 128GB,876.12,1,334.62,511.4,130.23,876.12,0.41629000593526,0.14864402136693602,0.38193398164634984,511.4
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
RS,LENOVO XT2343-1 MOTO G54 5G 128GB,955.85,1,284.72,636.88,57.42,955.85,0.33370298687032485,0.060072187058638905,0.2978710048647801,636.88
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,2532.86,3,828.58,1614.83,147.49,844.2866666666667,0.3624479837022181,0.05823061677313393,0.3271321746957984,538.2766666666666
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,737.2,1,87.62,620.85,22.2,737.2,0.15782691264243087,0.030113944655453063,0.11885512750949538,620.85
MG,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,493.42,1196.39,17.7,1753.12,0.31756525508807143,0.01009628547960208,0.2814524961212011,1196.39
SC,SAMSUNG A145M GALAXY A14 128GB,788.42,1,126.15,632.12,132.93,788.42,0.19824459044671616,0.16860302884249515,0.1600035514066107,632.12
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1656.74,2,350.49,1244.38,211.71,828.37,0.24889843910329923,0.12778709996740586,0.21155401571761412,622.19
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,306.06,539.47,71.51,876.12,0.3842510158425786,0.08162123909966672,0.34933570743733733,539.47
SC,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,424.2,1264.39,447.0,1753.12,0.2787772656749109,0.25497398923062886,0.2419686045450397,1264.39
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,285.69,1274.33,146.77,1621.57,0.2141381500644437,0.09051104793502594,0.17618110843195176,1274.33
MG,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,541.58,1149.07,68.45,1753.12,0.3445571324267591,0.039044674637218224,0.30892351921146305,1149.07
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3243.15,2,571.38,2548.66,293.54,1621.575,0.2141405732081465,0.09051076885127114,0.17618056519124925,1274.33
PR,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,350.71,1167.56,219.55,788.425,0.2595617845705045,0.1392332815423154,0.22241177030155057,583.78
PR,SAMSUNG A145M GALAXY A14 128GB,742.05,1,131.22,582.67,67.67,742.05,0.21478337039283069,0.09119331581429824,0.1768344451182535,582.67
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,259.66,1005.55,148.55,1314.62,0.2351021587987403,0.11299843300725687,0.1975171532458049,1005.55
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,285.69,1274.33,146.77,1621.57,0.2141381500644437,0.09051104793502594,0.17618110843195176,1274.33
SC,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,114.16,601.85,120.29,744.57,0.19168110453013154,0.16155633452865412,0.15332339471104126,601.85
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,189.83,678.89,114.18,902.43,0.24770896357612227,0.12652504903427414,0.21035426570481924,678.89
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,202.35,1061.85,88.17,1314.62,0.19227609499322995,0.0670688107590026,0.15392280659049765,1061.85
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,174.56,668.66,100.59,876.12,0.23679404647765145,0.1148130393096836,0.19924211295256358,668.66
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1752.25,2,412.17,1275.37,267.63,876.125,0.27215294621201314,0.1527350549293765,0.23522328434869455,637.685
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,202.35,1061.85,88.17,1314.62,0.19227609499322995,0.0670688107590026,0.15392280659049765,1061.85
PR,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,199.44,467.6,144.33,691.95,0.32422862923621654,0.2085844352915673,0.28822891827444175,467.6
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2429.36,3,283.41,2051.19,67.53,809.7866666666667,0.1556665129910758,0.027797444594461092,0.11666035499061482,683.73
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1665.42,1,328.49,1274.33,187.7,1665.42,0.23482965258013,0.11270430281850823,0.19724153666942873,1274.33
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,171.61,696.79,94.98,902.43,0.22787363008765227,0.10524916059971412,0.1901643340757732,696.79
PR,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,250.37,510.08,188.82,788.42,0.3530351842926359,0.23949164151086985,0.3175591689708531,510.08
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,303.53,1046.55,186.44,1402.32,0.25370100975526266,0.1329511095898226,0.21644845684294597,1046.55
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,169.87,589.16,104.0,788.42,0.25273331473072724,0.13190938839704727,0.21545622891352326,589.16
MG,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,376.92,890.35,20.56,1314.62,0.3227320442409213,0.015639500387944805,0.28671403143113605,890.35
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,152.82,690.02,77.69,876.12,0.21241382459023883,0.08867506734237318,0.17442816052595533,690.02
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1639.61,1,309.78,1267.95,170.44,1639.61,0.2266758558437677,0.10395154945383354,0.18893517360835807,1267.95
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,226.9,617.23,155.75,876.12,0.29549605076930097,0.17777245126238414,0.2589827877459709,617.23
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,365.2,1371.98,213.12,902.435,0.23984552904087264,0.11808052657532123,0.20234144287400202,685.99
MG,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,451.7,900.98,74.24,1402.32,0.3575075589023903,0.052940840892235726,0.32210907638770037,900.98
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1577.72,1,284.03,1233.91,149.2,1577.72,0.21791572649139257,0.09456684329285298,0.18002560657150823,1233.91
PR,SAMSUNG A145M GALAXY A14 128GB,2312.65,3,370.78,1853.43,170.71,770.8833333333333,0.19856874148703874,0.07381575249173027,0.16032689771474282,617.8100000000001
RS,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,301.43,544.01,95.25,876.12,0.37906907729534767,0.10871798383783043,0.3440510432360864,544.01
SC,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,274.12,823.15,288.85,1139.22,0.2774442162181142,0.25355067502326156,0.24062077561840559,823.15
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,4993.64,6,1081.06,3726.54,664.08,832.2733333333334,0.2537427607917271,0.13298515711985645,0.21648737193710396,621.09
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,206.89,636.9,134.66,876.12,0.2730447883851528,0.15370040633703144,0.23614345066885814,636.9
SC,SAMSUNG A145M GALAXY A14 128GB,1576.85,2,249.74,1266.76,263.16,788.425,0.19665155214509933,0.16688968513175004,0.15837904683387768,633.38
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,737.2,1,87.62,620.85,22.2,737.2,0.15782691264243087,0.030113944655453063,0.11885512750949538,620.85
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1605.25,2,162.79,1379.42,18.82,802.625,0.14068213673882568,0.011724030524840367,0.10141099517209157,689.71
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,174.21,542.85,112.74,744.57,0.270921471453322,0.1514162536766187,0.23397397155405134,542.85
MG,SAMSUNG A145M GALAXY A14 128GB,2269.87,3,713.57,1475.63,101.63,756.6233333333333,0.34990550119610364,0.04477348923066079,0.3143660209615529,491.8766666666667
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1664.55,2,355.51,1246.94,216.26,832.275,0.2508846234718092,0.12992099966958037,0.21357724309873538,623.47
PR,SAMSUNG A546E GALAXY A54 5G 128GB,3506.25,2,765.84,2609.9,473.43,1753.125,0.2556434937611408,0.1350245989304813,0.21842139037433156,1304.95
ES,SAMSUNG A145M GALAXY A14 128GB,2365.27,3,331.4,1942.59,124.2,788.4233333333333,0.17870264282724602,0.05250986145344929,0.1401108541519573,647.53
MG,SAMSUNG A145M GALAXY A14 128GB,788.42,1,265.26,495.44,53.65,788.42,0.37160396742852786,0.06804748737982294,0.3364450419826996,495.44
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,155.11,713.0,77.59,902.43,0.20991101802909917,0.0859789678977871,0.17188036745232319,713.0
PR,LENOVO XT2341-1 MOTO G14 128GB,1489.15,2,196.44,1235.02,65.33,744.575,0.17065440016116584,0.04387066447302152,0.13191417922976192,617.51
MG,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,252.44,592.14,15.01,876.12,0.3241336803177647,0.01713235629822399,0.28813404556453454,592.14
MG,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,545.27,1019.3,110.02,1621.57,0.3714116566044019,0.06784782648914324,0.33626053762711444,1019.3
PR,SAMSUNG A146M GALAXY A14 5G 128GB,2628.37,3,599.44,1931.54,381.62,876.1233333333333,0.26511868572537345,0.14519264791486738,0.22806530283027127,643.8466666666667
RS,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,316.56,445.04,133.47,788.42,0.43552928642094313,0.1692879429745567,0.4015118845285508,445.04
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1664.55,2,361.28,1241.27,222.34,832.275,0.2542909495058725,0.13357363852092158,0.2170436454296957,620.635
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,223.22,620.85,151.87,876.12,0.2913641966853855,0.1733438341779665,0.25478244989270876,620.85
PR,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,315.08,1035.2,198.6,1402.32,0.26179474014490267,0.14162245421872327,0.22468480803240345,1035.2
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,175.35,583.78,109.78,788.42,0.2595570888612668,0.13924050632911394,0.22240683899444458,583.78
MG,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,284.74,585.64,41.51,902.43,0.3510410779783474,0.045998027547843046,0.31552585796128235,585.64
SC,SAMSUNG A145M GALAXY A14 128GB,788.42,1,124.87,633.38,131.58,788.42,0.1966464574719058,0.16689074351234115,0.15838005124172397,633.38
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,155.48,586.48,90.51,770.88,0.23920713989207132,0.11741127023661271,0.20169157326691572,586.48
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1613.32,2,302.57,1249.83,165.35,806.66,0.2253055810378598,0.10249051645054919,0.18754493838792055,624.915
PR,SAMSUNG A057M GALAXY A05s 128GB,1752.25,2,505.17,1184.0,365.63,876.125,0.32429733200171207,0.2086631473819375,0.28829790269653305,592.0
MG,SAMSUNG A146M GALAXY A14 5G 128GB,1804.87,2,585.06,1155.97,99.44,902.435,0.35952727897300074,0.055095380830752355,0.3241563104267897,577.985
PR,SAMSUNG A145M GALAXY A14 128GB,788.42,1,164.86,594.09,98.72,788.42,0.24648030237690566,0.12521245021688948,0.20910174779939628,594.09
RS,SAMSUNG A346M GALAXY A34 5G 128GB,1314.62,1,424.13,843.96,113.25,1314.62,0.35801980800535504,0.08614656706881077,0.3226255495884743,843.96
PR,SAMSUNG S911B GALAXY S23 5G 128GB,2893.22,1,717.59,2069.44,480.91,2893.22,0.28472774279176827,0.16621964454828878,0.2480246922114461,2069.44
PR,SAMSUNG A146M GALAXY A14 5G 128GB,1665.9,2,234.76,1366.87,88.89,832.95,0.1795005702623208,0.053358544930668106,0.14092082357884625,683.435
PR,LENOVO XT2341-1 MOTO G14 128GB,649.66,1,106.45,518.41,50.36,649.66,0.2020287535018317,0.0775174706769695,0.16385493950681895,518.41
MG,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,256.0,412.03,71.53,691.95,0.4045379001372932,0.10337452128043934,0.36996892839077966,412.03
MG,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,306.98,538.56,72.49,876.12,0.38528968634433647,0.0827398073323289,0.3503857919006529,538.56
MG,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,764.12,930.43,302.95,1753.12,0.4692719266222506,0.17280619695172036,0.43586291868212107,930.43
ES,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,106.12,761.13,25.97,902.43,0.15657724144809015,0.02877785534612103,0.11759360836851612,761.13
PR,LENOVO XT2341-1 MOTO G14 128GB,788.42,1,125.7,632.56,57.46,788.42,0.19768651226503642,0.07287993708936862,0.1594327896298927,632.56
PR,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,199.23,518.27,139.1,744.57,0.3039338141477632,0.18681923794942046,0.26757725935775006,518.27
PR,SAMSUNG A145M GALAXY A14 128GB,2312.65,3,437.31,1788.07,240.81,770.8833333333333,0.2268306920632176,0.10412729985082049,0.1890947614208808,596.0233333333333
PR,LENOVO XT2239-1 MOTO E22 128GB,768.84,1,267.92,474.05,209.17,768.84,0.38342177826335777,0.27205920607668693,0.3484730242963425,474.05
MG,LENOVO XT2341-1 MOTO G14 128GB,744.57,1,273.45,445.35,74.84,744.57,0.4018695354365607,0.10051439085646749,0.3672589548329908,445.35
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,1664.55,2,359.64,1242.88,220.62,832.275,0.2533237211258297,0.13254032621429215,0.21605839416058395,621.44
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,432.37,1256.36,288.83,1753.12,0.28335767089531805,0.16475198503239938,0.24662886739070916,1256.36
PR,SAMSUNG A146M GALAXY A14 5G 128GB,876.12,1,209.58,634.25,137.5,876.12,0.27606948819796373,0.15694197141944025,0.2392138063279003,634.25
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1621.57,1,285.69,1274.33,146.77,1621.57,0.2141381500644437,0.09051104793502594,0.17618110843195176,1274.33
ES,LENOVO XT2335-1 MOTO G53 5G 128GB,2628.37,3,374.72,2152.32,144.82,876.1233333333333,0.1811198575543016,0.055098787461430467,0.14256744674456034,717.44
PR,SAMSUNG A145M GALAXY A14 128GB,846.8,1,235.35,580.81,167.44,846.8,0.3141119508738781,0.19773264052905054,0.2779286726499764,580.81
PR,LENOVO XT2335-1 MOTO G53 5G 128GB,876.12,1,156.84,686.07,81.92,876.12,0.21692233940556083,0.09350317308131306,0.17901657307218188,686.07
SC,SAMSUNG A346M GALAXY A34 5G 128GB,1402.32,1,221.92,1126.73,233.85,1402.32,0.1965243311084488,0.16675937018654802,0.15825203947743738,1126.73
ES,LENOVO XT2343-1 MOTO G54 5G 128GB,1139.22,1,115.15,979.32,12.97,1139.22,0.14035919313214307,0.011384982707466513,0.10107793051386037,979.32
MG,LENOVO XT2239-1 MOTO E22 128GB,691.95,1,253.15,414.84,68.52,691.95,0.4004769130717538,0.0990244959895946,0.3658501336801792,414.84
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1665.42,1,328.49,1274.33,187.7,1665.42,0.23482965258013,0.11270430281850823,0.19724153666942873,1274.33
PR,SAMSUNG S711B GALAXY S23 FE 5G 128GB,2630.12,1,675.36,1858.64,461.43,2630.12,0.2933250193907502,0.1754406643042903,0.2567791583653978,1858.64
RS,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,312.71,558.16,100.47,902.43,0.38149219330031137,0.11133273494897111,0.34651995168600336,558.16
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A145M GALAXY A14 128GB,770.88,1,158.23,583.78,93.4,770.88,0.24270963055209638,0.12116023246160233,0.20525892486508923,583.78
PR,SAMSUNG A146M GALAXY A14 5G 128GB,902.43,1,200.57,668.33,125.5,902.43,0.2594107022151302,0.13906895825715015,0.22225546579790123,668.33
PR,SAMSUNG A055M GALAXY A05 128GB,700.72,1,235.72,440.37,181.73,700.72,0.37154640940746664,0.25934752825665025,0.3363968489553602,440.37
PR,SAMSUNG A346M GALAXY A34 5G 128GB,2629.25,2,482.56,2047.21,258.37,1314.625,0.2213711134353903,0.09826756679661501,0.18353522867737948,1023.605
RS,SAMSUNG A146M GALAXY A14 5G 128GB,2628.37,3,859.31,1676.22,238.38,876.1233333333333,0.3622587383054897,0.09069499347504346,0.3269364663270392,558.74
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,350.04,1337.25,202.07,1753.12,0.23721707584192753,0.11526307383407867,0.19966687962033405,1337.25
PR,SAMSUNG A546E GALAXY A54 5G 128GB,1753.12,1,464.55,1224.75,322.73,1753.12,0.30138838185634753,0.18408893857807795,0.2649847129688784,1224.75
